building_count,total_risk,grid_id,grid_bounds,avg_risk
66.0,24.7885067165,718,"[[42.346107427200032, -83.153191000000021], [42.346107427200032, -83.145603000000023], [42.352596025500034, -83.145603000000023], [42.352596025500034, -83.153191000000021]]",0.375583435098
348.0,130.856641889,719,"[[42.346107427200032, -83.145603000000023], [42.346107427200032, -83.138015000000024], [42.352596025500034, -83.138015000000024], [42.352596025500034, -83.145603000000023]]",0.376024833013
226.0,78.8381722867,720,"[[42.346107427200032, -83.138015000000024], [42.346107427200032, -83.130427000000026], [42.352596025500034, -83.130427000000026], [42.352596025500034, -83.138015000000024]]",0.348841470295
182.0,60.9878619611,721,"[[42.346107427200032, -83.130427000000026], [42.346107427200032, -83.122839000000027], [42.352596025500034, -83.122839000000027], [42.352596025500034, -83.130427000000026]]",0.335098142643
338.0,125.211829394,722,"[[42.346107427200032, -83.122839000000027], [42.346107427200032, -83.115251000000029], [42.352596025500034, -83.115251000000029], [42.352596025500034, -83.122839000000027]]",0.370449199391
288.0,107.913164139,723,"[[42.346107427200032, -83.115251000000029], [42.346107427200032, -83.107663000000031], [42.352596025500034, -83.107663000000031], [42.352596025500034, -83.115251000000029]]",0.374698486593
98.0,30.8294164836,724,"[[42.346107427200032, -83.107663000000031], [42.346107427200032, -83.100075000000032], [42.352596025500034, -83.100075000000032], [42.352596025500034, -83.107663000000031]]",0.314585882486
86.0,24.178591162,725,"[[42.346107427200032, -83.100075000000032], [42.346107427200032, -83.092487000000034], [42.352596025500034, -83.092487000000034], [42.352596025500034, -83.100075000000032]]",0.28114640886
101.0,29.2703108489,726,"[[42.346107427200032, -83.092487000000034], [42.346107427200032, -83.084899000000036], [42.352596025500034, -83.084899000000036], [42.352596025500034, -83.092487000000034]]",0.28980505791
226.0,54.8202116191,727,"[[42.346107427200032, -83.084899000000036], [42.346107427200032, -83.077311000000037], [42.352596025500034, -83.077311000000037], [42.352596025500034, -83.084899000000036]]",0.242567308049
193.0,39.1526739299,728,"[[42.346107427200032, -83.077311000000037], [42.346107427200032, -83.069723000000039], [42.352596025500034, -83.069723000000039], [42.352596025500034, -83.077311000000037]]",0.202863595492
292.0,57.5901182294,729,"[[42.346107427200032, -83.069723000000039], [42.346107427200032, -83.06213500000004], [42.352596025500034, -83.06213500000004], [42.352596025500034, -83.069723000000039]]",0.197226432292
225.0,38.7092228532,730,"[[42.346107427200032, -83.06213500000004], [42.346107427200032, -83.054547000000042], [42.352596025500034, -83.054547000000042], [42.352596025500034, -83.06213500000004]]",0.172040990459
156.0,33.3052208126,731,"[[42.346107427200032, -83.054547000000042], [42.346107427200032, -83.046959000000044], [42.352596025500034, -83.046959000000044], [42.352596025500034, -83.054547000000042]]",0.213495005209
150.0,33.4919849336,732,"[[42.346107427200032, -83.046959000000044], [42.346107427200032, -83.039371000000045], [42.352596025500034, -83.039371000000045], [42.352596025500034, -83.046959000000044]]",0.223279899557
191.0,48.3204547167,733,"[[42.346107427200032, -83.039371000000045], [42.346107427200032, -83.031783000000047], [42.352596025500034, -83.031783000000047], [42.352596025500034, -83.039371000000045]]",0.252986673909
146.0,35.2491360605,734,"[[42.346107427200032, -83.031783000000047], [42.346107427200032, -83.024195000000049], [42.352596025500034, -83.024195000000049], [42.352596025500034, -83.031783000000047]]",0.24143243877
25.0,5.67050531506,735,"[[42.346107427200032, -83.024195000000049], [42.346107427200032, -83.01660700000005], [42.352596025500034, -83.01660700000005], [42.352596025500034, -83.024195000000049]]",0.226820212603
76.0,21.3809991479,736,"[[42.346107427200032, -83.01660700000005], [42.346107427200032, -83.009019000000052], [42.352596025500034, -83.009019000000052], [42.352596025500034, -83.01660700000005]]",0.281328936156
196.0,59.4981076121,737,"[[42.346107427200032, -83.009019000000052], [42.346107427200032, -83.001431000000053], [42.352596025500034, -83.001431000000053], [42.352596025500034, -83.009019000000052]]",0.303561773531
99.0,16.0951175392,738,"[[42.346107427200032, -83.001431000000053], [42.346107427200032, -82.993843000000055], [42.352596025500034, -82.993843000000055], [42.352596025500034, -83.001431000000053]]",0.16257694484
20.0,2.76979294419,739,"[[42.346107427200032, -82.993843000000055], [42.346107427200032, -82.986255000000057], [42.352596025500034, -82.986255000000057], [42.352596025500034, -82.993843000000055]]",0.13848964721
1.0,0.184336751699,741,"[[42.346107427200032, -82.978667000000058], [42.346107427200032, -82.97107900000006], [42.352596025500034, -82.97107900000006], [42.352596025500034, -82.978667000000058]]",0.184336751699
67.0,14.2043232918,753,"[[42.352596025500034, -83.267010999999997], [42.352596025500034, -83.259422999999998], [42.359084623800037, -83.259422999999998], [42.359084623800037, -83.267010999999997]]",0.21200482525
4.0,0.26813006401,754,"[[42.352596025500034, -83.259422999999998], [42.352596025500034, -83.251835], [42.359084623800037, -83.251835], [42.359084623800037, -83.259422999999998]]",0.0670325160026
129.0,39.6145069301,755,"[[42.352596025500034, -83.251835], [42.352596025500034, -83.244247000000001], [42.359084623800037, -83.244247000000001], [42.359084623800037, -83.251835]]",0.307089201009
282.0,96.6199097633,756,"[[42.352596025500034, -83.244247000000001], [42.352596025500034, -83.236659000000003], [42.359084623800037, -83.236659000000003], [42.359084623800037, -83.244247000000001]]",0.342623793487
338.0,107.87127921,757,"[[42.352596025500034, -83.236659000000003], [42.352596025500034, -83.229071000000005], [42.359084623800037, -83.229071000000005], [42.359084623800037, -83.236659000000003]]",0.319145796479
285.0,94.6841132939,758,"[[42.352596025500034, -83.229071000000005], [42.352596025500034, -83.221483000000006], [42.359084623800037, -83.221483000000006], [42.359084623800037, -83.229071000000005]]",0.332224958926
265.0,85.8468327522,759,"[[42.352596025500034, -83.221483000000006], [42.352596025500034, -83.213895000000008], [42.359084623800037, -83.213895000000008], [42.359084623800037, -83.221483000000006]]",0.323950312273
88.0,20.2376294732,760,"[[42.352596025500034, -83.213895000000008], [42.352596025500034, -83.20630700000001], [42.359084623800037, -83.20630700000001], [42.359084623800037, -83.213895000000008]]",0.229973062196
103.0,29.7259547412,761,"[[42.352596025500034, -83.20630700000001], [42.352596025500034, -83.198719000000011], [42.359084623800037, -83.198719000000011], [42.359084623800037, -83.20630700000001]]",0.288601502342
264.0,88.3575848341,762,"[[42.352596025500034, -83.198719000000011], [42.352596025500034, -83.191131000000013], [42.359084623800037, -83.191131000000013], [42.359084623800037, -83.198719000000011]]",0.334687821341
233.0,73.8152591288,763,"[[42.352596025500034, -83.191131000000013], [42.352596025500034, -83.183543000000014], [42.359084623800037, -83.183543000000014], [42.359084623800037, -83.191131000000013]]",0.316803687248
154.0,50.4168238938,764,"[[42.352596025500034, -83.183543000000014], [42.352596025500034, -83.175955000000016], [42.359084623800037, -83.175955000000016], [42.359084623800037, -83.183543000000014]]",0.327381973336
130.0,33.4357168972,765,"[[42.352596025500034, -83.175955000000016], [42.352596025500034, -83.168367000000018], [42.359084623800037, -83.168367000000018], [42.359084623800037, -83.175955000000016]]",0.257197822286
174.0,52.4115858972,766,"[[42.352596025500034, -83.168367000000018], [42.352596025500034, -83.160779000000019], [42.359084623800037, -83.160779000000019], [42.359084623800037, -83.168367000000018]]",0.301216010903
268.0,81.1778931319,767,"[[42.352596025500034, -83.160779000000019], [42.352596025500034, -83.153191000000021], [42.359084623800037, -83.153191000000021], [42.359084623800037, -83.160779000000019]]",0.302902586313
279.0,101.950655073,768,"[[42.352596025500034, -83.153191000000021], [42.352596025500034, -83.145603000000023], [42.359084623800037, -83.145603000000023], [42.359084623800037, -83.153191000000021]]",0.365414534312
302.0,110.15721938,769,"[[42.352596025500034, -83.145603000000023], [42.352596025500034, -83.138015000000024], [42.359084623800037, -83.138015000000024], [42.359084623800037, -83.145603000000023]]",0.36475900457
141.0,47.5589542985,770,"[[42.352596025500034, -83.138015000000024], [42.352596025500034, -83.130427000000026], [42.359084623800037, -83.130427000000026], [42.359084623800037, -83.138015000000024]]",0.337297548216
340.0,125.183666259,771,"[[42.352596025500034, -83.130427000000026], [42.352596025500034, -83.122839000000027], [42.359084623800037, -83.122839000000027], [42.359084623800037, -83.130427000000026]]",0.368187253703
288.0,102.020853579,772,"[[42.352596025500034, -83.122839000000027], [42.352596025500034, -83.115251000000029], [42.359084623800037, -83.115251000000029], [42.359084623800037, -83.122839000000027]]",0.354239074927
234.0,64.9286149442,773,"[[42.352596025500034, -83.115251000000029], [42.352596025500034, -83.107663000000031], [42.359084623800037, -83.107663000000031], [42.359084623800037, -83.115251000000029]]",0.277472713437
106.0,31.534058094,774,"[[42.352596025500034, -83.107663000000031], [42.352596025500034, -83.100075000000032], [42.359084623800037, -83.100075000000032], [42.359084623800037, -83.107663000000031]]",0.297491114095
167.0,51.6004861593,775,"[[42.352596025500034, -83.100075000000032], [42.352596025500034, -83.092487000000034], [42.359084623800037, -83.092487000000034], [42.359084623800037, -83.100075000000032]]",0.308984947062
285.0,114.716684699,776,"[[42.352596025500034, -83.092487000000034], [42.352596025500034, -83.084899000000036], [42.359084623800037, -83.084899000000036], [42.359084623800037, -83.092487000000034]]",0.402514683155
130.0,30.8754232824,777,"[[42.352596025500034, -83.084899000000036], [42.352596025500034, -83.077311000000037], [42.359084623800037, -83.077311000000037], [42.359084623800037, -83.084899000000036]]",0.237503256018
190.0,22.5371709168,778,"[[42.352596025500034, -83.077311000000037], [42.352596025500034, -83.069723000000039], [42.359084623800037, -83.069723000000039], [42.359084623800037, -83.077311000000037]]",0.118616689036
239.0,36.3424865305,779,"[[42.352596025500034, -83.069723000000039], [42.352596025500034, -83.06213500000004], [42.359084623800037, -83.06213500000004], [42.359084623800037, -83.069723000000039]]",0.152060613098
132.0,18.9699016511,780,"[[42.352596025500034, -83.06213500000004], [42.352596025500034, -83.054547000000042], [42.359084623800037, -83.054547000000042], [42.359084623800037, -83.06213500000004]]",0.143711376145
151.0,25.0321145952,781,"[[42.352596025500034, -83.054547000000042], [42.352596025500034, -83.046959000000044], [42.359084623800037, -83.046959000000044], [42.359084623800037, -83.054547000000042]]",0.165775593346
89.0,18.6710556149,782,"[[42.352596025500034, -83.046959000000044], [42.352596025500034, -83.039371000000045], [42.359084623800037, -83.039371000000045], [42.359084623800037, -83.046959000000044]]",0.209787141741
85.0,24.093170613,783,"[[42.352596025500034, -83.039371000000045], [42.352596025500034, -83.031783000000047], [42.359084623800037, -83.031783000000047], [42.359084623800037, -83.039371000000045]]",0.283449066036
159.0,46.4729497135,784,"[[42.352596025500034, -83.031783000000047], [42.352596025500034, -83.024195000000049], [42.359084623800037, -83.024195000000049], [42.359084623800037, -83.031783000000047]]",0.2922827026
131.0,30.4511469603,785,"[[42.352596025500034, -83.024195000000049], [42.352596025500034, -83.01660700000005], [42.359084623800037, -83.01660700000005], [42.359084623800037, -83.024195000000049]]",0.232451503513
120.0,37.8619528115,786,"[[42.352596025500034, -83.01660700000005], [42.352596025500034, -83.009019000000052], [42.359084623800037, -83.009019000000052], [42.359084623800037, -83.01660700000005]]",0.315516273429
179.0,54.7022725344,787,"[[42.352596025500034, -83.009019000000052], [42.352596025500034, -83.001431000000053], [42.359084623800037, -83.001431000000053], [42.359084623800037, -83.009019000000052]]",0.305599287901
173.0,46.5565746426,788,"[[42.352596025500034, -83.001431000000053], [42.352596025500034, -82.993843000000055], [42.359084623800037, -82.993843000000055], [42.359084623800037, -83.001431000000053]]",0.269113148223
93.0,20.3810357451,789,"[[42.352596025500034, -82.993843000000055], [42.352596025500034, -82.986255000000057], [42.359084623800037, -82.986255000000057], [42.359084623800037, -82.993843000000055]]",0.219150921991
65.0,12.7012277544,790,"[[42.352596025500034, -82.986255000000057], [42.352596025500034, -82.978667000000058], [42.359084623800037, -82.978667000000058], [42.359084623800037, -82.986255000000057]]",0.195403503913
8.0,1.96510240436,791,"[[42.352596025500034, -82.978667000000058], [42.352596025500034, -82.97107900000006], [42.359084623800037, -82.97107900000006], [42.359084623800037, -82.978667000000058]]",0.245637800545
6.0,1.30788344145,792,"[[42.352596025500034, -82.97107900000006], [42.352596025500034, -82.963491000000062], [42.359084623800037, -82.963491000000062], [42.359084623800037, -82.97107900000006]]",0.217980573574
1.0,0.184336751699,793,"[[42.352596025500034, -82.963491000000062], [42.352596025500034, -82.955903000000063], [42.359084623800037, -82.955903000000063], [42.359084623800037, -82.963491000000062]]",0.184336751699
1.0,0.0846857428551,794,"[[42.352596025500034, -82.955903000000063], [42.352596025500034, -82.948315000000065], [42.359084623800037, -82.948315000000065], [42.359084623800037, -82.955903000000063]]",0.0846857428551
21.0,5.2902238667,795,"[[42.352596025500034, -82.948315000000065], [42.352596025500034, -82.940727000000066], [42.359084623800037, -82.940727000000066], [42.359084623800037, -82.948315000000065]]",0.251915422224
3.0,0.772941321134,796,"[[42.352596025500034, -82.940727000000066], [42.352596025500034, -82.933139000000068], [42.359084623800037, -82.933139000000068], [42.359084623800037, -82.940727000000066]]",0.257647107045
1.0,0.184336751699,797,"[[42.352596025500034, -82.933139000000068], [42.352596025500034, -82.92555100000007], [42.359084623800037, -82.92555100000007], [42.359084623800037, -82.933139000000068]]",0.184336751699
1.0,0.0846857428551,800,"[[42.359084623800037, -83.289774999999992], [42.359084623800037, -83.282186999999993], [42.365573222100039, -83.282186999999993], [42.365573222100039, -83.289774999999992]]",0.0846857428551
71.0,18.0515190363,803,"[[42.359084623800037, -83.267010999999997], [42.359084623800037, -83.259422999999998], [42.365573222100039, -83.259422999999998], [42.365573222100039, -83.267010999999997]]",0.25424674699
4.0,0.950038731097,804,"[[42.359084623800037, -83.259422999999998], [42.359084623800037, -83.251835], [42.365573222100039, -83.251835], [42.365573222100039, -83.259422999999998]]",0.237509682774
103.0,34.5984906852,805,"[[42.359084623800037, -83.251835], [42.359084623800037, -83.244247000000001], [42.365573222100039, -83.244247000000001], [42.365573222100039, -83.251835]]",0.335907676556
224.0,70.6438674331,806,"[[42.359084623800037, -83.244247000000001], [42.359084623800037, -83.236659000000003], [42.365573222100039, -83.236659000000003], [42.365573222100039, -83.244247000000001]]",0.315374408183
278.0,91.3598472178,807,"[[42.359084623800037, -83.236659000000003], [42.359084623800037, -83.229071000000005], [42.365573222100039, -83.229071000000005], [42.365573222100039, -83.236659000000003]]",0.328632543949
138.0,39.3927854001,808,"[[42.359084623800037, -83.229071000000005], [42.359084623800037, -83.221483000000006], [42.365573222100039, -83.221483000000006], [42.365573222100039, -83.229071000000005]]",0.285454966668
186.0,44.7496597171,809,"[[42.359084623800037, -83.221483000000006], [42.359084623800037, -83.213895000000008], [42.365573222100039, -83.213895000000008], [42.365573222100039, -83.221483000000006]]",0.240589568371
157.0,55.9611542225,810,"[[42.359084623800037, -83.213895000000008], [42.359084623800037, -83.20630700000001], [42.365573222100039, -83.20630700000001], [42.365573222100039, -83.213895000000008]]",0.356440472755
230.0,70.9385037124,811,"[[42.359084623800037, -83.20630700000001], [42.359084623800037, -83.198719000000011], [42.365573222100039, -83.198719000000011], [42.365573222100039, -83.20630700000001]]",0.30842827701
275.0,87.6572016179,812,"[[42.359084623800037, -83.198719000000011], [42.359084623800037, -83.191131000000013], [42.365573222100039, -83.191131000000013], [42.365573222100039, -83.198719000000011]]",0.318753460429
135.0,44.6356415749,813,"[[42.359084623800037, -83.191131000000013], [42.359084623800037, -83.183543000000014], [42.365573222100039, -83.183543000000014], [42.365573222100039, -83.191131000000013]]",0.330634382036
156.0,57.1103927493,814,"[[42.359084623800037, -83.183543000000014], [42.359084623800037, -83.175955000000016], [42.365573222100039, -83.175955000000016], [42.365573222100039, -83.183543000000014]]",0.366092261213
295.0,109.111204088,815,"[[42.359084623800037, -83.175955000000016], [42.359084623800037, -83.168367000000018], [42.365573222100039, -83.168367000000018], [42.365573222100039, -83.175955000000016]]",0.369868488433
281.0,96.0528667271,816,"[[42.359084623800037, -83.168367000000018], [42.359084623800037, -83.160779000000019], [42.365573222100039, -83.160779000000019], [42.365573222100039, -83.168367000000018]]",0.341825148495
181.0,60.3399617076,817,"[[42.359084623800037, -83.160779000000019], [42.359084623800037, -83.153191000000021], [42.365573222100039, -83.153191000000021], [42.365573222100039, -83.160779000000019]]",0.333369954186
187.0,64.3911474049,818,"[[42.359084623800037, -83.153191000000021], [42.359084623800037, -83.145603000000023], [42.365573222100039, -83.145603000000023], [42.365573222100039, -83.153191000000021]]",0.344337686657
225.0,82.8569297194,819,"[[42.359084623800037, -83.145603000000023], [42.359084623800037, -83.138015000000024], [42.365573222100039, -83.138015000000024], [42.365573222100039, -83.145603000000023]]",0.368253020975
279.0,93.77721861,820,"[[42.359084623800037, -83.138015000000024], [42.359084623800037, -83.130427000000026], [42.365573222100039, -83.130427000000026], [42.365573222100039, -83.138015000000024]]",0.336119063118
190.0,61.758025527,821,"[[42.359084623800037, -83.130427000000026], [42.359084623800037, -83.122839000000027], [42.365573222100039, -83.122839000000027], [42.365573222100039, -83.130427000000026]]",0.325042239616
234.0,70.2429510951,822,"[[42.359084623800037, -83.122839000000027], [42.359084623800037, -83.115251000000029], [42.365573222100039, -83.115251000000029], [42.365573222100039, -83.122839000000027]]",0.300183551688
314.0,112.639196932,823,"[[42.359084623800037, -83.115251000000029], [42.359084623800037, -83.107663000000031], [42.365573222100039, -83.107663000000031], [42.365573222100039, -83.115251000000029]]",0.358723557109
247.0,84.1094083786,824,"[[42.359084623800037, -83.107663000000031], [42.359084623800037, -83.100075000000032], [42.365573222100039, -83.100075000000032], [42.365573222100039, -83.107663000000031]]",0.340523920561
225.0,72.5039142668,825,"[[42.359084623800037, -83.100075000000032], [42.359084623800037, -83.092487000000034], [42.365573222100039, -83.092487000000034], [42.365573222100039, -83.100075000000032]]",0.322239618964
201.0,68.5025630295,826,"[[42.359084623800037, -83.092487000000034], [42.359084623800037, -83.084899000000036], [42.365573222100039, -83.084899000000036], [42.365573222100039, -83.092487000000034]]",0.340808771291
94.0,29.705463171,827,"[[42.359084623800037, -83.084899000000036], [42.359084623800037, -83.077311000000037], [42.365573222100039, -83.077311000000037], [42.365573222100039, -83.084899000000036]]",0.316015565649
194.0,53.7468159795,828,"[[42.359084623800037, -83.077311000000037], [42.359084623800037, -83.069723000000039], [42.365573222100039, -83.069723000000039], [42.365573222100039, -83.077311000000037]]",0.277045443193
175.0,34.7040320039,829,"[[42.359084623800037, -83.069723000000039], [42.359084623800037, -83.06213500000004], [42.365573222100039, -83.06213500000004], [42.365573222100039, -83.069723000000039]]",0.198308754308
124.0,21.9572590887,830,"[[42.359084623800037, -83.06213500000004], [42.359084623800037, -83.054547000000042], [42.365573222100039, -83.054547000000042], [42.365573222100039, -83.06213500000004]]",0.177074670071
45.0,8.42379000783,831,"[[42.359084623800037, -83.054547000000042], [42.359084623800037, -83.046959000000044], [42.365573222100039, -83.046959000000044], [42.365573222100039, -83.054547000000042]]",0.187195333507
69.0,18.0920996964,832,"[[42.359084623800037, -83.046959000000044], [42.359084623800037, -83.039371000000045], [42.365573222100039, -83.039371000000045], [42.365573222100039, -83.046959000000044]]",0.262204343426
93.0,29.0407476127,833,"[[42.359084623800037, -83.039371000000045], [42.359084623800037, -83.031783000000047], [42.365573222100039, -83.031783000000047], [42.365573222100039, -83.039371000000045]]",0.312266103362
118.0,36.6937918961,834,"[[42.359084623800037, -83.031783000000047], [42.359084623800037, -83.024195000000049], [42.365573222100039, -83.024195000000049], [42.365573222100039, -83.031783000000047]]",0.310964338103
149.0,39.0699808895,835,"[[42.359084623800037, -83.024195000000049], [42.359084623800037, -83.01660700000005], [42.365573222100039, -83.01660700000005], [42.365573222100039, -83.024195000000049]]",0.262214636843
199.0,64.6091246903,836,"[[42.359084623800037, -83.01660700000005], [42.359084623800037, -83.009019000000052], [42.365573222100039, -83.009019000000052], [42.365573222100039, -83.01660700000005]]",0.324668968293
188.0,56.6084766984,837,"[[42.359084623800037, -83.009019000000052], [42.359084623800037, -83.001431000000053], [42.365573222100039, -83.001431000000053], [42.365573222100039, -83.009019000000052]]",0.301108918608
111.0,30.0471156239,838,"[[42.359084623800037, -83.001431000000053], [42.359084623800037, -82.993843000000055], [42.365573222100039, -82.993843000000055], [42.365573222100039, -83.001431000000053]]",0.270694735351
135.0,40.4620883465,839,"[[42.359084623800037, -82.993843000000055], [42.359084623800037, -82.986255000000057], [42.365573222100039, -82.986255000000057], [42.365573222100039, -82.993843000000055]]",0.299719172937
120.0,31.7938597202,840,"[[42.359084623800037, -82.986255000000057], [42.359084623800037, -82.978667000000058], [42.365573222100039, -82.978667000000058], [42.365573222100039, -82.986255000000057]]",0.264948831002
73.0,15.7266457379,841,"[[42.359084623800037, -82.978667000000058], [42.359084623800037, -82.97107900000006], [42.365573222100039, -82.97107900000006], [42.365573222100039, -82.978667000000058]]",0.215433503259
18.0,3.97676160931,842,"[[42.359084623800037, -82.97107900000006], [42.359084623800037, -82.963491000000062], [42.365573222100039, -82.963491000000062], [42.365573222100039, -82.97107900000006]]",0.220931200517
22.0,6.77152627706,843,"[[42.359084623800037, -82.963491000000062], [42.359084623800037, -82.955903000000063], [42.365573222100039, -82.955903000000063], [42.365573222100039, -82.963491000000062]]",0.307796648957
189.0,69.8770365119,844,"[[42.359084623800037, -82.955903000000063], [42.359084623800037, -82.948315000000065], [42.365573222100039, -82.948315000000065], [42.365573222100039, -82.955903000000063]]",0.369719769904
114.0,39.3548721373,845,"[[42.359084623800037, -82.948315000000065], [42.359084623800037, -82.940727000000066], [42.365573222100039, -82.940727000000066], [42.365573222100039, -82.948315000000065]]",0.345218176643
206.0,76.3359344005,846,"[[42.359084623800037, -82.940727000000066], [42.359084623800037, -82.933139000000068], [42.365573222100039, -82.933139000000068], [42.365573222100039, -82.940727000000066]]",0.370562788352
56.0,20.5063350797,847,"[[42.359084623800037, -82.933139000000068], [42.359084623800037, -82.92555100000007], [42.365573222100039, -82.92555100000007], [42.365573222100039, -82.933139000000068]]",0.366184554994
2.0,0.16937148571,851,"[[42.365573222100039, -83.282186999999993], [42.365573222100039, -83.274598999999995], [42.372061820400042, -83.274598999999995], [42.372061820400042, -83.282186999999993]]",0.0846857428551
2.0,0.16937148571,852,"[[42.365573222100039, -83.274598999999995], [42.365573222100039, -83.267010999999997], [42.372061820400042, -83.267010999999997], [42.372061820400042, -83.274598999999995]]",0.0846857428551
136.0,33.7966528535,853,"[[42.365573222100039, -83.267010999999997], [42.365573222100039, -83.259422999999998], [42.372061820400042, -83.259422999999998], [42.372061820400042, -83.267010999999997]]",0.248504800393
8.0,1.23333621025,854,"[[42.365573222100039, -83.259422999999998], [42.365573222100039, -83.251835], [42.372061820400042, -83.251835], [42.372061820400042, -83.259422999999998]]",0.154167026281
67.0,15.8705461025,855,"[[42.365573222100039, -83.251835], [42.365573222100039, -83.244247000000001], [42.372061820400042, -83.244247000000001], [42.372061820400042, -83.251835]]",0.236873822426
211.0,66.9244986474,856,"[[42.365573222100039, -83.244247000000001], [42.365573222100039, -83.236659000000003], [42.372061820400042, -83.236659000000003], [42.372061820400042, -83.244247000000001]]",0.317177718708
238.0,73.5521576404,857,"[[42.365573222100039, -83.236659000000003], [42.365573222100039, -83.229071000000005], [42.372061820400042, -83.229071000000005], [42.372061820400042, -83.236659000000003]]",0.309042679162
189.0,61.1573937833,858,"[[42.365573222100039, -83.229071000000005], [42.365573222100039, -83.221483000000006], [42.372061820400042, -83.221483000000006], [42.372061820400042, -83.229071000000005]]",0.323584094092
197.0,69.0424654484,859,"[[42.365573222100039, -83.221483000000006], [42.365573222100039, -83.213895000000008], [42.372061820400042, -83.213895000000008], [42.372061820400042, -83.221483000000006]]",0.350469367758
228.0,84.9274332821,860,"[[42.365573222100039, -83.213895000000008], [42.365573222100039, -83.20630700000001], [42.372061820400042, -83.20630700000001], [42.372061820400042, -83.213895000000008]]",0.372488742465
196.0,64.9848751426,861,"[[42.365573222100039, -83.20630700000001], [42.365573222100039, -83.198719000000011], [42.372061820400042, -83.198719000000011], [42.372061820400042, -83.20630700000001]]",0.331555485421
237.0,79.7733083665,862,"[[42.365573222100039, -83.198719000000011], [42.365573222100039, -83.191131000000013], [42.372061820400042, -83.191131000000013], [42.372061820400042, -83.198719000000011]]",0.336596237833
159.0,47.1482577622,863,"[[42.365573222100039, -83.191131000000013], [42.365573222100039, -83.183543000000014], [42.372061820400042, -83.183543000000014], [42.372061820400042, -83.191131000000013]]",0.296529923033
181.0,54.3008270562,864,"[[42.365573222100039, -83.183543000000014], [42.365573222100039, -83.175955000000016], [42.372061820400042, -83.175955000000016], [42.372061820400042, -83.183543000000014]]",0.300004569371
227.0,76.1233461797,865,"[[42.365573222100039, -83.175955000000016], [42.365573222100039, -83.168367000000018], [42.372061820400042, -83.168367000000018], [42.372061820400042, -83.175955000000016]]",0.335345137356
328.0,110.34252274,866,"[[42.365573222100039, -83.168367000000018], [42.365573222100039, -83.160779000000019], [42.372061820400042, -83.160779000000019], [42.372061820400042, -83.168367000000018]]",0.336410130306
232.0,71.9365981817,867,"[[42.365573222100039, -83.160779000000019], [42.365573222100039, -83.153191000000021], [42.372061820400042, -83.153191000000021], [42.372061820400042, -83.160779000000019]]",0.310071543887
111.0,38.0894993246,868,"[[42.365573222100039, -83.153191000000021], [42.365573222100039, -83.145603000000023], [42.372061820400042, -83.145603000000023], [42.372061820400042, -83.153191000000021]]",0.343148642564
214.0,72.4763660729,869,"[[42.365573222100039, -83.145603000000023], [42.365573222100039, -83.138015000000024], [42.372061820400042, -83.138015000000024], [42.372061820400042, -83.145603000000023]]",0.338674607817
247.0,83.8268497884,870,"[[42.365573222100039, -83.138015000000024], [42.365573222100039, -83.130427000000026], [42.372061820400042, -83.130427000000026], [42.372061820400042, -83.138015000000024]]",0.339379958658
205.0,66.6809412837,871,"[[42.365573222100039, -83.130427000000026], [42.365573222100039, -83.122839000000027], [42.372061820400042, -83.122839000000027], [42.372061820400042, -83.130427000000026]]",0.325272884311
353.0,126.678105712,872,"[[42.365573222100039, -83.122839000000027], [42.365573222100039, -83.115251000000029], [42.372061820400042, -83.115251000000029], [42.372061820400042, -83.122839000000027]]",0.358861489269
282.0,99.8244718015,873,"[[42.365573222100039, -83.115251000000029], [42.365573222100039, -83.107663000000031], [42.372061820400042, -83.107663000000031], [42.372061820400042, -83.115251000000029]]",0.353987488658
181.0,56.8059798181,874,"[[42.365573222100039, -83.107663000000031], [42.365573222100039, -83.100075000000032], [42.372061820400042, -83.100075000000032], [42.372061820400042, -83.107663000000031]]",0.313845192365
196.0,56.917896837,875,"[[42.365573222100039, -83.100075000000032], [42.365573222100039, -83.092487000000034], [42.372061820400042, -83.092487000000034], [42.372061820400042, -83.100075000000032]]",0.290397432842
170.0,49.9019386768,876,"[[42.365573222100039, -83.092487000000034], [42.365573222100039, -83.084899000000036], [42.372061820400042, -83.084899000000036], [42.372061820400042, -83.092487000000034]]",0.293540815746
215.0,43.6997636556,877,"[[42.365573222100039, -83.084899000000036], [42.365573222100039, -83.077311000000037], [42.372061820400042, -83.077311000000037], [42.372061820400042, -83.084899000000036]]",0.203254714677
238.0,44.7743237614,878,"[[42.365573222100039, -83.077311000000037], [42.365573222100039, -83.069723000000039], [42.372061820400042, -83.069723000000039], [42.372061820400042, -83.077311000000037]]",0.188127410762
109.0,26.3971389532,879,"[[42.365573222100039, -83.069723000000039], [42.365573222100039, -83.06213500000004], [42.372061820400042, -83.06213500000004], [42.372061820400042, -83.069723000000039]]",0.242175586727
47.0,12.8721287847,880,"[[42.365573222100039, -83.06213500000004], [42.365573222100039, -83.054547000000042], [42.372061820400042, -83.054547000000042], [42.372061820400042, -83.06213500000004]]",0.273875080524
27.0,6.63759237528,881,"[[42.365573222100039, -83.054547000000042], [42.365573222100039, -83.046959000000044], [42.372061820400042, -83.046959000000044], [42.372061820400042, -83.054547000000042]]",0.24583675464
92.0,28.3764196038,882,"[[42.365573222100039, -83.046959000000044], [42.365573222100039, -83.039371000000045], [42.372061820400042, -83.039371000000045], [42.372061820400042, -83.046959000000044]]",0.30843934352
